,datetime_of_scrape,start_date,end_date,length_of_stay,itinerary,price,duration_there,duration_back,total_duration,n_stops_there,n_stops_back,total_stops,airline_there,airline_back,agency
2355,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160110--32090-1-13554-2310160815,682.902,14.5,11.583333333333334,26.083333333333336,1,1,2,Finnair,Finnair,lastminute.com
2362,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160445--32339-1-13554-2310161250,765.942,14.5,12.583333333333334,27.083333333333336,1,1,2,Finnair,Finnair,lastminute.com
2361,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160415--32348-1-13554-2310161225,720.492,14.5,12.666666666666666,27.166666666666664,1,1,2,Finnair,Finnair,lastminute.com
2373,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310162150--32348-1-13554-2310170705,729.52,14.5,13.75,28.25,1,1,2,Finnair,Finnair,Expedia
2366,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160800--32093-1-13554-2310161720,847.66,14.5,13.833333333333334,28.333333333333336,1,1,2,Finnair,Finnair,lastminute.com
2364,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160740--32317-1-13554-2310161705,522.352,14.5,13.916666666666666,28.416666666666664,1,1,2,Finnair,Finnair,travelup
2367,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041020--32317-1-10957-2310050520|10957-2310161035--31939,-32480-1-13554-2310162025",707.154,14.5,14.333333333333334,28.833333333333336,1,1,2,Finnair,Finnair,lastminute.com
2363,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160620--31734-1-13554-2310161645,792.318,14.5,14.916666666666666,29.416666666666664,1,1,2,Finnair,Finnair,lastminute.com
2368,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310161035--31939-1-13554-2310162200,717.08,14.5,15.916666666666666,30.416666666666664,1,1,2,Finnair,Finnair,Expedia
2358,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160150--32353-1-13554-2310161335,821.132,14.5,16.25,30.75,1,1,2,Finnair,Finnair,lastminute.com
2371,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310161835--31896-1-13554-2310170640,876.028,14.5,16.583333333333332,31.083333333333332,1,1,2,Finnair,Finnair,lastminute.com
2360,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160355--32132-1-13554-2310161735,733.81,14.5,18.166666666666668,32.66666666666667,1,1,2,Finnair,Finnair,Expedia
2374,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310162155--31876-1-13554-2310171540,866.918,14.5,22.25,36.75,1,1,2,Finnair,Finnair,lastminute.com
2375,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041020--32317-1-10957-2310050520|10957-2310162230--32672,-31435-1-13554-2310171955",976.692,14.5,25.916666666666668,40.41666666666667,1,1,2,Finnair,Finnair,lastminute.com
2365,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310160740--32317-1-13554-2310170910,519.364,14.5,30.0,44.5,1,1,2,Finnair,Finnair,travelup
2370,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041020--32317-1-10957-2310050520|10957-2310161600--32003-1-13554-2310171910,860.09,14.5,31.666666666666668,46.16666666666667,1,1,2,Finnair,Finnair,lastminute.com
2118,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040630--32132-1-10957-2310050155|10957-2310160355--32132-1-13554-2310161350,632.584,14.916666666666666,14.416666666666666,29.333333333333332,1,1,2,KLM,KLM,travelup
2117,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040630--32132-1-10957-2310050155|10957-2310160035--32677-1-13554-2310161345,821.774,14.916666666666666,17.666666666666668,32.583333333333336,1,1,2,KLM,KLM,eDreams
2119,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040630--32132-1-10957-2310050155|10957-2310160355--32132-1-13554-2310161735,586.814,14.916666666666666,18.166666666666668,33.083333333333336,1,1,2,KLM,KLM,travelup
3210,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310042000--32672-1-10957-2310051555|10957-2310160455--32672-1-13542-2310161755,674.27,15.416666666666666,17.5,32.916666666666664,1,1,2,Air India,Air India,Fly Sharp
2483,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041145--32132,-32672-1-10957-2310050755|10957-2310161000--32672-1-13554-2310161900",797.3,15.666666666666666,13.5,29.166666666666664,1,1,2,KLM,Air India,Trip.com
2484,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041145--32132,-32672-1-10957-2310050755|10957-2310162000--32672-1-13554-2310171015",772.5,15.666666666666666,18.75,34.416666666666664,1,1,2,KLM,Air India,Trip.com
2973,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160115--31799-1-13554-2310160755,1150.156,15.75,11.166666666666666,26.916666666666664,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2975,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160250--32090-1-13554-2310160940,722.986,15.75,11.333333333333334,27.083333333333336,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2971,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160110--32090-1-13554-2310160815,716.804,15.75,11.583333333333334,27.333333333333336,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2977,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160445--32339-1-13554-2310161250,799.456,15.75,12.583333333333334,28.333333333333336,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2976,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160415--32348-1-13554-2310161225,753.996,15.75,12.666666666666666,28.416666666666664,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2979,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160800--32093-1-13554-2310161720,881.19,15.75,13.833333333333334,29.583333333333336,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2980,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310042130--31821-1-10957-2310051745|10957-2310161035--31939,-32480-1-13554-2310162025",742.95,15.75,14.333333333333334,30.083333333333336,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2978,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160620--31734-1-13554-2310161645,825.836,15.75,14.916666666666666,30.666666666666664,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2981,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310161035--31939-1-13554-2310162200,739.0,15.75,15.916666666666666,31.666666666666664,1,1,2,SriLankan Airlines,SriLankan Airlines,BudgetAir
2974,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310160150--32353-1-13554-2310161335,854.658,15.75,16.25,32.0,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2983,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310161835--31896-1-13554-2310170640,908.702,15.75,16.583333333333332,32.33333333333333,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2985,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042130--31821-1-10957-2310051745|10957-2310162155--31876-1-13554-2310171540,900.928,15.75,22.25,38.0,1,1,2,SriLankan Airlines,SriLankan Airlines,lastminute.com
2487,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041230--32672-1-10957-2310050915|10957-2310161000--32672-1-13554-2310161900,650.31,16.25,13.5,29.75,1,1,2,Air India,Air India,TravelTrolley
2490,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041230--32672-1-10957-2310050915|10957-2310162230--32672-1-13554-2310171015,622.8,16.25,16.25,32.5,1,1,2,Air India,Air India,Flightcatchers
2489,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041230--32672-1-10957-2310050915|10957-2310162000--32672-1-13554-2310171015,657.4,16.25,18.75,35.0,1,1,2,Air India,Air India,Trip.com
3199,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310041115--32090-1-10957-2310050830|10957-2310160250--32090-1-13542-2310161030,736.348,16.75,12.166666666666666,28.916666666666664,1,1,2,Lufthansa,Air India,eDreams
3200,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310041115--32090-1-10957-2310050830|10957-2310160250--32090-1-13542-2310161700,646.348,16.75,18.666666666666668,35.41666666666667,1,1,2,Lufthansa,Air India,eDreams
2415,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310160250--32090-1-13554-2310160940,713.226,17.0,11.333333333333334,28.333333333333336,1,1,2,Qatar Airways,IndiGo,eDreams
2414,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310160110--32090-1-13554-2310160815,707.026,17.0,11.583333333333334,28.583333333333336,1,1,2,Qatar Airways,IndiGo,eDreams
2417,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310160415--32348-1-13554-2310161225,753.25,17.0,12.666666666666666,29.666666666666664,1,1,2,Qatar Airways,IndiGo,Expedia
2422,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310162210--31939-1-13554-2310170700,644.87,17.0,13.333333333333334,30.333333333333336,1,1,2,Qatar Airways,IndiGo,travelup
2421,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310162150--32348-1-13554-2310170705,753.25,17.0,13.75,30.75,1,1,2,Qatar Airways,IndiGo,Expedia
2418,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310161035--31939-1-13554-2310162025,651.31,17.0,14.333333333333334,31.333333333333336,1,1,2,Qatar Airways,IndiGo,TravelTrolley
2419,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310161035--31939-1-13554-2310162200,586.71,17.0,15.916666666666666,32.916666666666664,1,1,2,Qatar Airways,IndiGo,travelup
2416,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041050--31939-1-10957-2310050820|10957-2310160355--32132-1-13554-2310161735,757.54,17.0,18.166666666666668,35.16666666666667,1,1,2,Qatar Airways,IndiGo,Expedia
2298,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310040955--31901,-32672-1-10957-2310050730|10957-2310161000--32672-1-13554-2310161900",708.998,17.083333333333332,13.5,30.583333333333332,1,1,2,Scandinavian Airlines,Air India,GotoGate
2156,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040730--32317-1-10957-2310050520|10957-2310160740--32317-1-13554-2310161705,534.08,17.333333333333332,13.916666666666666,31.25,1,1,2,Finnair,Finnair,Finnair
2157,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040730--32317-1-10957-2310050520|10957-2310160740--32317-1-13554-2310170910,516.376,17.333333333333332,30.0,47.33333333333333,1,1,2,Finnair,Finnair,travelup
2139,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040645--32213-1-10957-2310050440|10957-2310160655--32213-1-13554-2310161505,931.576,17.416666666666668,12.666666666666666,30.083333333333336,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
2136,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040645--31734-1-10957-2310050440|10957-2310160620--31734-1-13554-2310161505,895.21,17.416666666666668,13.25,30.666666666666668,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
2137,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040645--31734-1-10957-2310050440|10957-2310160620--31734-1-13554-2310161645,810.21,17.416666666666668,14.916666666666666,32.333333333333336,1,1,2,Turkish Airlines,Turkish Airlines,Turkish Airlines
3132,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310161100--32348-1-13554-2310161840,732.998,17.583333333333332,12.166666666666666,29.75,1,1,2,Emirates,Emirates,GotoGate
3129,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310160445--32339-1-13554-2310161250,861.6,17.583333333333332,12.583333333333334,30.166666666666664,1,1,2,Emirates,Emirates,Trip.com
3128,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310160415--32348-1-13554-2310161225,732.998,17.583333333333332,12.666666666666666,30.25,1,1,2,Emirates,Emirates,GotoGate
3133,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310162150--32348-1-13554-2310170705,732.998,17.583333333333332,13.75,31.333333333333332,1,1,2,Emirates,Emirates,GotoGate
3130,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310160800--32093-1-13554-2310161720,870.6,17.583333333333332,13.833333333333334,31.416666666666664,1,1,2,Emirates,Emirates,Trip.com
3127,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310160410--32348-1-13554-2310161425,794.198,17.583333333333332,14.75,32.33333333333333,1,1,2,Emirates,Emirates,GotoGate
3131,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042215--32348-1-10957-2310052020|10957-2310161035--31939-1-13554-2310162200,796.4,17.583333333333332,15.916666666666666,33.5,1,1,2,Emirates,Emirates,Trip.com
2141,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040645--32213-1-10957-2310050500|10957-2310160655--32213-1-13554-2310161505,651.576,17.75,12.666666666666666,30.416666666666664,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
2140,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040645--32213-1-10957-2310050500|10957-2310160620--32213-1-13554-2310161505,913.576,17.75,13.25,31.0,1,1,2,Turkish Airlines,Turkish Airlines,IndiGo
3057,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160115--31799-1-13554-2310160755,1049.312,18.25,11.166666666666666,29.416666666666664,1,1,2,Gulf Air,Gulf Air,lastminute.com
3061,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160250--32090-1-13554-2310160940,609.598,18.25,11.333333333333334,29.583333333333336,1,1,2,Gulf Air,Gulf Air,Mytrip
3055,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160110--32090-1-13554-2310160815,603.198,18.25,11.583333333333334,29.833333333333336,1,1,2,Gulf Air,Gulf Air,Mytrip
3077,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161100--32348-1-13554-2310161840,736.85,18.25,12.166666666666666,30.416666666666664,1,1,2,Gulf Air,Gulf Air,Expedia
3064,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160445--32339-1-13554-2310161250,697.7,18.25,12.583333333333334,30.833333333333336,1,1,2,Gulf Air,Gulf Air,Trip.com
3063,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160415--32348-1-13554-2310161225,651.398,18.25,12.666666666666666,30.916666666666664,1,1,2,Gulf Air,Gulf Air,Booking.com
3072,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161000--32672-1-13554-2310161900,825.0,18.25,13.5,31.75,1,1,2,Gulf Air,Gulf Air,Trip.com
3087,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310162150--32257-1-13554-2310170655,501.41,18.25,13.583333333333334,31.833333333333336,1,1,2,Gulf Air,Gulf Air,TravelTrolley
3088,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310162150--32348-1-13554-2310170705,653.6,18.25,13.75,32.0,1,1,2,Gulf Air,Gulf Air,Trip.com
3068,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160800--32093-1-13554-2310161720,706.6,18.25,13.833333333333334,32.083333333333336,1,1,2,Gulf Air,Gulf Air,Trip.com
3086,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310162110--32339-1-13554-2310170645,697.7,18.25,14.083333333333334,32.333333333333336,1,1,2,Gulf Air,Gulf Air,Trip.com
3074,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310042205--32257-1-10957-2310052050|10957-2310161035--31939,-32480-1-13554-2310162025",639.812,18.25,14.333333333333334,32.583333333333336,1,1,2,Gulf Air,Gulf Air,lastminute.com
3065,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160455--32257-1-13554-2310161520,481.41,18.25,14.916666666666666,33.166666666666664,1,1,2,Gulf Air,Gulf Air,TravelTrolley
3076,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161035--31939-1-13554-2310162200,628.398,18.25,15.916666666666666,34.166666666666664,1,1,2,Gulf Air,Gulf Air,Booking.com
3058,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160150--32353-1-13554-2310161335,753.812,18.25,16.25,34.5,1,1,2,Gulf Air,Gulf Air,lastminute.com
3083,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161835--31896-1-13554-2310170640,798.6,18.25,16.583333333333332,34.83333333333333,1,1,2,Gulf Air,Gulf Air,Trip.com
3062,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160355--32132-1-13554-2310161735,657.598,18.25,18.166666666666668,36.41666666666667,1,1,2,Gulf Air,Gulf Air,Booking.com
3082,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161655--32339-1-13554-2310170645,692.998,18.25,18.333333333333332,36.58333333333333,1,1,2,Gulf Air,Gulf Air,Booking.com
3059,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160230--32340-1-13554-2310161700,733.32,18.25,19.0,37.25,1,1,2,Gulf Air,Gulf Air,Expedia
3089,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310162155--31876-1-13554-2310171540,799.242,18.25,22.25,40.5,1,1,2,Gulf Air,Gulf Air,lastminute.com
3090,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310042205--32257-1-10957-2310052050|10957-2310162230--32672,-31435-1-13554-2310171955",908.544,18.25,25.916666666666668,44.16666666666667,1,1,2,Gulf Air,Gulf Air,lastminute.com
3069,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160900--31876-1-13554-2310170745,775.2,18.25,27.25,45.5,1,1,2,Gulf Air,Gulf Air,Trip.com
3081,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310161600--32003-1-13554-2310171910,768.6,18.25,31.666666666666668,49.91666666666667,1,1,2,Gulf Air,Gulf Air,Trip.com
3071,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042205--32257-1-10957-2310052050|10957-2310160935--32340-1-13554-2310171700,729.3,18.25,35.916666666666664,54.166666666666664,1,1,2,Gulf Air,Gulf Air,Trip.com
3191,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310041010--32348-1-10957-2310050905|10957-2310160415--32348-1-13542-2310161235,684.37,18.416666666666668,12.833333333333334,31.25,1,1,2,Emirates,Emirates,Globehunters
3192,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310041010--32348-1-10957-2310050905|10957-2310161100--32348-1-13542-2310161945,684.37,18.416666666666668,13.25,31.666666666666668,1,1,2,Emirates,Emirates,Globehunters
3193,2023-08-06 1819,2023-10-04,2023-10-16,12,13542-2310041010--32348-1-10957-2310050905|10957-2310162150--32348-1-13542-2310170720,684.37,18.416666666666668,14.0,32.41666666666667,1,1,2,Emirates,Emirates,Globehunters
2963,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160250--32090-1-13554-2310160940,1037.044,19.0,11.333333333333334,30.333333333333336,1,1,2,Thai Airways,Thai Airways,lastminute.com
2961,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160110--32090-1-13554-2310160815,1030.864,19.0,11.583333333333334,30.583333333333336,1,1,2,Thai Airways,Thai Airways,lastminute.com
2965,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160445--32339-1-13554-2310161250,1112.718,19.0,12.583333333333334,31.583333333333336,1,1,2,Thai Airways,Thai Airways,lastminute.com
2964,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160415--32348-1-13554-2310161225,1067.258,19.0,12.666666666666666,31.666666666666664,1,1,2,Thai Airways,Thai Airways,lastminute.com
2967,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160800--32093-1-13554-2310161720,1194.452,19.0,13.833333333333334,32.833333333333336,1,1,2,Thai Airways,Thai Airways,lastminute.com
2968,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310042125--31767-1-10957-2310052055|10957-2310161035--31939,-32480-1-13554-2310162025",1053.918,19.0,14.333333333333334,33.333333333333336,1,1,2,Thai Airways,Thai Airways,lastminute.com
2966,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160620--31734-1-13554-2310161645,1139.1,19.0,14.916666666666666,33.916666666666664,1,1,2,Thai Airways,Thai Airways,lastminute.com
2962,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310042125--31767-1-10957-2310052055|10957-2310160150--32353-1-13554-2310161335,1167.918,19.0,16.25,35.25,1,1,2,Thai Airways,Thai Airways,lastminute.com
2570,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160115--31799-1-13554-2310160755,1017.84,19.75,11.166666666666666,30.916666666666664,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2573,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160250--32090-1-13554-2310160940,590.694,19.75,11.333333333333334,31.083333333333336,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2568,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160110--32090-1-13554-2310160815,584.514,19.75,11.583333333333334,31.333333333333336,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2574,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160415--32348-1-13554-2310161225,620.9,19.75,12.666666666666666,32.416666666666664,1,1,2,Etihad Airways,Etihad Airways,Trip.com
2576,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160800--32093-1-13554-2310161720,748.874,19.75,13.833333333333334,33.583333333333336,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2578,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041450--32339-1-10957-2310051505|10957-2310161035--31939,-32480-1-13554-2310162025",609.2,19.75,14.333333333333334,34.083333333333336,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2575,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160620--31734-1-13554-2310161645,693.52,19.75,14.916666666666666,34.666666666666664,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2212,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310040830--31939-1-10957-2310050845|10957-2310161035--31939-1-13554-2310162200,585.0,19.75,15.916666666666666,35.666666666666664,1,1,2,Qatar Airways,Qatar Airways,BudgetAir
2571,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160150--32353-1-13554-2310161335,722.338,19.75,16.25,36.0,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2582,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310161835--31896-1-13554-2310170640,776.386,19.75,16.583333333333332,36.33333333333333,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2572,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160230--32340-1-13554-2310161700,663.6,19.75,19.0,38.75,1,1,2,Etihad Airways,Etihad Airways,Trip.com
2584,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310162155--31876-1-13554-2310171540,767.776,19.75,22.25,42.0,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2585,2023-08-06 1819,2023-10-04,2023-10-16,12,"13554-2310041450--32339-1-10957-2310051505|10957-2310162230--32672,-31435-1-13554-2310171955",877.07,19.75,25.916666666666668,45.66666666666667,1,1,2,Etihad Airways,Etihad Airways,lastminute.com
2577,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310160910--32339-1-13554-2310170645,567.61,19.75,26.083333333333332,45.83333333333333,1,1,2,Etihad Airways,Etihad Airways,Etihad Airways
2581,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041450--32339-1-10957-2310051505|10957-2310161600--32003-1-13554-2310171910,747.0,19.75,31.666666666666668,51.41666666666667,1,1,2,Etihad Airways,Etihad Airways,BudgetAir
2757,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041750--31896-1-10957-2310051820|10957-2310160250--32090-1-13554-2310160940,1012.024,20.0,11.333333333333334,31.333333333333336,1,1,2,Saudia,Saudia,lastminute.com
2756,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041750--31896-1-10957-2310051820|10957-2310160110--32090-1-13554-2310160815,1005.842,20.0,11.583333333333334,31.583333333333336,1,1,2,Saudia,Saudia,lastminute.com
2759,2023-08-06 1819,2023-10-04,2023-10-16,12,13554-2310041750--31896-1-10957-2310051820|10957-2310160445--32339-1-13554-2310161250,1087.692,20.0,12.583333333333334,32.583333333333336,1,1,2,Saudia,Saudia,lastminute.com
